participantID,trialNumber,sampleNumber,sampleOrder,sampleTime,comparisonTime,condition
3,7,,left,10000,20000,H
3,8,,right,10000,20000,H
3,9,,right,10000,20000,H
3,10,,right,10000,20000,H
3,11,,left,10000,20000,V
3,12,,left,10000,20000,V
3,13,,left,10000,20000,V
3,14,,left,10000,20000,V
3,15,,left,10000,20000,V
3,16,,left,10000,20000,VH
3,17,,left,10000,20000,VH
3,18,,right,10000,20000,VH
3,19,,right,10000,20000,VH
3,20,,right,10000,20000,VH
3,21,,right,10000,20000,V
3,22,,left,10000,20000,V
3,23,,right,10000,20000,V
3,24,,right,10000,20000,V
3,25,,right,10000,20000,V
3,26,,left,10000,20000,H
3,27,,left,10000,20000,H
3,28,,right,10000,20000,H
3,29,,left,10000,20000,H
3,30,,left,10000,20000,H
3,31,,left,10000,20000,V
3,32,,right,10000,20000,V
3,33,,right,10000,20000,V
3,34,,left,10000,20000,V
3,35,,left,10000,20000,V
3,36,,right,10000,20000,H
3,37,,right,10000,20000,H
3,38,,left,10000,20000,H
3,39,,left,10000,20000,H
3,40,,right,10000,20000,H
3,41,,right,10000,20000,VH
3,42,,left,10000,20000,VH
3,43,,right,10000,20000,VH
3,44,,right,10000,20000,VH
3,45,,left,10000,20000,VH
3,46,,left,10000,20000,VH
3,47,,right,10000,20000,VH
3,48,,right,10000,20000,VH
3,49,,left,10000,20000,VH
3,50,,left,10000,20000,VH
3,51,,right,10000,20000,V
3,52,,left,10000,20000,V
3,53,,right,10000,20000,V
3,54,,right,10000,20000,V
3,55,,right,10000,20000,V
3,56,,left,10000,20000,H
3,57,,right,10000,20000,H
3,58,,left,10000,20000,H
3,59,,left,10000,20000,H
3,60,,right,10000,20000,H
3,61,,right,10000,20000,VH
3,62,,left,10000,20000,VH
3,63,,right,10000,20000,VH
3,64,,left,10000,20000,VH
3,65,,left,10000,20000,VH
3,66,,left,10000,20000,V
3,67,,left,10000,20000,V
3,68,,right,10000,20000,V
3,69,,left,10000,20000,V
3,70,,right,10000,20000,V
3,71,,right,10000,20000,H
3,72,,right,10000,20000,H
3,73,,right,10000,20000,H
3,74,,right,10000,20000,H
3,75,,left,10000,20000,H
3,76,,right,10000,20000,H
3,77,,left,10000,20000,H
3,78,,left,10000,20000,H
3,79,,left,10000,20000,H
3,80,,left,10000,20000,H
3,81,,left,10000,20000,VH
3,82,,left,10000,20000,VH
3,83,,left,10000,20000,VH
3,84,,right,10000,20000,VH
3,85,,right,10000,20000,VH
3,86,,right,10000,20000,V
3,87,,right,10000,20000,V
3,88,,left,10000,20000,V
3,89,,right,10000,20000,V
3,90,,left,10000,20000,V
4,1,,right,10000,20000,H
4,2,,left,10000,20000,H
4,3,,left,10000,20000,H
4,4,,right,10000,20000,H
4,5,,right,10000,20000,H
4,6,,left,10000,20000,V
4,7,,left,10000,20000,V
4,8,,right,10000,20000,V
4,9,,right,10000,20000,V
4,10,,left,10000,20000,V
4,11,,right,10000,20000,VH
4,12,,left,10000,20000,VH
4,13,,left,10000,20000,VH
4,14,,right,10000,20000,VH
4,15,,right,10000,20000,VH
4,16,,right,10000,20000,H
4,17,,right,10000,20000,H
4,18,,left,10000,20000,H
4,19,,left,10000,20000,H
4,20,,right,10000,20000,H
4,21,,right,10000,20000,VH
4,22,,right,10000,20000,VH
4,23,,right,10000,20000,VH
4,24,,left,10000,20000,VH
4,25,,right,10000,20000,VH
4,26,,left,10000,20000,V
4,27,,right,10000,20000,V
4,28,,right,10000,20000,V
4,29,,left,10000,20000,V
4,30,,right,10000,20000,V
4,31,,right,10000,20000,H
4,32,,left,10000,20000,H
4,33,,left,10000,20000,H
4,34,,left,10000,20000,H
4,35,,left,10000,20000,H
4,36,,left,10000,20000,VH
4,37,,right,10000,20000,VH
4,38,,right,10000,20000,VH
4,39,,left,10000,20000,VH
4,40,,left,10000,20000,VH
4,41,,right,10000,20000,V
4,42,,right,10000,20000,V
4,43,,right,10000,20000,V
4,44,,left,10000,20000,V
4,45,,left,10000,20000,V
4,46,,right,10000,20000,V
4,47,,left,10000,20000,V
4,48,,left,10000,20000,V
4,49,,left,10000,20000,V
4,50,,left,10000,20000,V
4,51,,right,10000,20000,VH
4,52,,left,10000,20000,VH
4,53,,left,10000,20000,VH
4,54,,right,10000,20000,VH
4,55,,left,10000,20000,VH
4,56,,right,10000,20000,H
4,57,,left,10000,20000,H
4,58,,right,10000,20000,H
4,59,,right,10000,20000,H
4,60,,left,10000,20000,H
4,61,,right,10000,20000,VH
4,62,,left,10000,20000,VH
4,63,,right,10000,20000,VH
4,64,,left,10000,20000,VH
4,65,,left,10000,20000,VH
4,66,,left,10000,20000,H
4,67,,left,10000,20000,H
4,68,,right,10000,20000,H
4,69,,right,10000,20000,H
4,70,,right,10000,20000,H
4,71,,right,10000,20000,V
4,72,,left,10000,20000,V
4,73,,right,10000,20000,V
4,74,,left,10000,20000,V
4,75,,right,10000,20000,V
4,76,,right,10000,20000,H
4,77,,left,10000,20000,H
4,78,,left,10000,20000,H
4,79,,right,10000,20000,H
4,80,,left,10000,20000,H
4,81,,right,10000,20000,V
4,82,,left,10000,20000,V
4,83,,right,10000,20000,V
4,84,,right,10000,20000,V
4,85,,left,10000,20000,V
4,86,,left,10000,20000,VH
4,87,,left,10000,20000,VH
4,88,,right,10000,20000,VH
4,89,,right,10000,20000,VH
4,90,,left,10000,20000,VH
5,1,,right,10000,20000,H
5,2,,left,10000,20000,H
5,3,,right,10000,20000,H
5,4,,left,10000,20000,H
5,5,,left,10000,20000,H
5,6,,left,10000,20000,VH
5,7,,left,10000,20000,VH
5,8,,right,10000,20000,VH
5,9,,left,10000,20000,VH
5,10,,left,10000,20000,VH
5,11,,left,10000,20000,V
5,12,,left,10000,20000,V
5,13,,left,10000,20000,V
5,14,,left,10000,20000,V
5,15,,left,10000,20000,V
5,16,,right,10000,20000,V
5,17,,left,10000,20000,V
5,18,,left,10000,20000,V
5,19,,right,10000,20000,V
5,20,,left,10000,20000,V
5,21,,left,10000,20000,VH
5,22,,right,10000,20000,VH
5,23,,right,10000,20000,VH
5,24,,right,10000,20000,VH
5,25,,left,10000,20000,VH
5,26,,right,10000,20000,H
5,27,,right,10000,20000,H
5,28,,right,10000,20000,H
5,29,,left,10000,20000,H
5,30,,left,10000,20000,H
5,31,,right,10000,20000,H
5,32,,right,10000,20000,H
5,33,,right,10000,20000,H
5,34,,left,10000,20000,H
5,35,,right,10000,20000,H
5,36,,right,10000,20000,V
5,37,,left,10000,20000,V
5,38,,right,10000,20000,V
5,39,,right,10000,20000,V
5,40,,right,10000,20000,V
5,41,,right,10000,20000,VH
5,42,,left,10000,20000,VH
5,43,,left,10000,20000,VH
5,44,,right,10000,20000,VH
5,45,,left,10000,20000,VH
5,46,,right,10000,20000,V
5,47,,right,10000,20000,V
5,48,,left,10000,20000,V
5,49,,right,10000,20000,V
5,50,,left,10000,20000,V
5,51,,right,10000,20000,H
5,52,,right,10000,20000,H
5,53,,left,10000,20000,H
5,54,,left,10000,20000,H
5,55,,right,10000,20000,H
5,56,,right,10000,20000,VH
5,57,,left,10000,20000,VH
5,58,,left,10000,20000,VH
5,59,,right,10000,20000,VH
5,60,,right,10000,20000,VH
5,61,,left,10000,20000,VH
5,62,,left,10000,20000,VH
5,63,,right,10000,20000,VH
5,64,,right,10000,20000,VH
5,65,,right,10000,20000,VH
5,66,,right,10000,20000,V
5,67,,right,10000,20000,V
5,68,,right,10000,20000,V
5,69,,left,10000,20000,V
5,70,,right,10000,20000,V
5,71,,left,10000,20000,H
5,72,,right,10000,20000,H
5,73,,left,10000,20000,H
5,74,,left,10000,20000,H
5,75,,left,10000,20000,H
5,76,,right,10000,20000,V
5,77,,left,10000,20000,V
5,78,,left,10000,20000,V
5,79,,right,10000,20000,V
5,80,,left,10000,20000,V
5,81,,left,10000,20000,H
5,82,,right,10000,20000,H
5,83,,right,10000,20000,H
5,84,,left,10000,20000,H
5,85,,left,10000,20000,H
5,86,,right,10000,20000,VH
5,87,,left,10000,20000,VH
5,88,,right,10000,20000,VH
5,89,,left,10000,20000,VH
5,90,,right,10000,20000,VH
6,1,,right,10000,20000,H
6,2,,right,10000,20000,H
6,3,,left,10000,20000,H
6,4,,right,10000,20000,H
6,5,,right,10000,20000,H
6,6,,right,10000,20000,V
6,7,,left,10000,20000,V
6,8,,left,10000,20000,V
6,9,,left,10000,20000,V
6,10,,left,10000,20000,V
6,11,,right,10000,20000,VH
6,12,,left,10000,20000,VH
6,13,,left,10000,20000,VH
6,14,,left,10000,20000,VH
6,15,,left,10000,20000,VH
6,16,,right,10000,20000,V
6,17,,left,10000,20000,V
6,18,,left,10000,20000,V
6,19,,right,10000,20000,V
6,20,,left,10000,20000,V
6,21,,right,10000,20000,H
6,22,,right,10000,20000,H
6,23,,left,10000,20000,H
6,24,,left,10000,20000,H
6,25,,right,10000,20000,H
6,26,,left,10000,20000,VH
6,27,,left,10000,20000,VH
6,28,,right,10000,20000,VH
6,29,,right,10000,20000,VH
6,30,,right,10000,20000,VH
6,31,,right,10000,20000,H
6,32,,right,10000,20000,H
6,33,,right,10000,20000,H
6,34,,right,10000,20000,H
6,35,,left,10000,20000,H
6,36,,right,10000,20000,V
6,37,,right,10000,20000,V
6,38,,left,10000,20000,V
6,39,,left,10000,20000,V
6,40,,left,10000,20000,V
6,41,,left,10000,20000,VH
6,42,,left,10000,20000,VH
6,43,,right,10000,20000,VH
6,44,,left,10000,20000,VH
6,45,,right,10000,20000,VH
6,46,,right,10000,20000,VH
6,47,,left,10000,20000,VH
6,48,,right,10000,20000,VH
6,49,,right,10000,20000,VH
6,50,,left,10000,20000,VH
6,51,,left,10000,20000,H
6,52,,left,10000,20000,H
6,53,,left,10000,20000,H
6,54,,right,10000,20000,H
6,55,,left,10000,20000,H
6,56,,right,10000,20000,V
6,57,,left,10000,20000,V
6,58,,left,10000,20000,V
6,59,,right,10000,20000,V
6,60,,right,10000,20000,V
6,61,,left,10000,20000,H
6,62,,left,10000,20000,H
6,63,,right,10000,20000,H
6,64,,right,10000,20000,H
6,65,,right,10000,20000,H
6,66,,right,10000,20000,VH
6,67,,right,10000,20000,VH
6,68,,right,10000,20000,VH
6,69,,right,10000,20000,VH
6,70,,left,10000,20000,VH
6,71,,left,10000,20000,V
6,72,,left,10000,20000,V
6,73,,right,10000,20000,V
6,74,,right,10000,20000,V
6,75,,right,10000,20000,V
6,76,,left,10000,20000,H
6,77,,left,10000,20000,H
6,78,,left,10000,20000,H
6,79,,left,10000,20000,H
6,80,,left,10000,20000,H
6,81,,right,10000,20000,VH
6,82,,left,10000,20000,VH
6,83,,left,10000,20000,VH
6,84,,right,10000,20000,VH
6,85,,left,10000,20000,VH
6,86,,right,10000,20000,V
6,87,,right,10000,20000,V
6,88,,left,10000,20000,V
6,89,,right,10000,20000,V
6,90,,right,10000,20000,V
7,1,,left,10000,20000,V
7,2,,left,10000,20000,V
7,3,,right,10000,20000,V
7,4,,left,10000,20000,V
7,5,,right,10000,20000,V
7,6,,left,10000,20000,VH
7,7,,right,10000,20000,VH
7,8,,left,10000,20000,VH
7,9,,left,10000,20000,VH
7,10,,right,10000,20000,VH
7,11,,right,10000,20000,H
7,12,,right,10000,20000,H
7,13,,right,10000,20000,H
7,14,,right,10000,20000,H
7,15,,left,10000,20000,H
7,16,,right,10000,20000,H
7,17,,left,10000,20000,H
7,18,,right,10000,20000,H
7,19,,right,10000,20000,H
7,20,,left,10000,20000,H
7,21,,right,10000,20000,VH
7,22,,right,10000,20000,VH
7,23,,left,10000,20000,VH
7,24,,left,10000,20000,VH
7,25,,right,10000,20000,VH
7,26,,left,10000,20000,V
7,27,,right,10000,20000,V
7,28,,left,10000,20000,V
7,29,,left,10000,20000,V
7,30,,right,10000,20000,V
7,31,,left,10000,20000,VH
7,32,,right,10000,20000,VH
7,33,,left,10000,20000,VH
7,34,,left,10000,20000,VH
7,35,,right,10000,20000,VH
7,36,,left,10000,20000,H
7,37,,left,10000,20000,H
7,38,,right,10000,20000,H
7,39,,left,10000,20000,H
7,40,,left,10000,20000,H
7,41,,right,10000,20000,V
7,42,,left,10000,20000,V
7,43,,left,10000,20000,V
7,44,,left,10000,20000,V
7,45,,right,10000,20000,V
7,46,,left,10000,20000,H
7,47,,right,10000,20000,H
7,48,,right,10000,20000,H
7,49,,left,10000,20000,H
7,50,,right,10000,20000,H
7,51,,left,10000,20000,VH
7,52,,right,10000,20000,VH
7,53,,right,10000,20000,VH
7,54,,right,10000,20000,VH
7,55,,right,10000,20000,VH
7,56,,right,10000,20000,V
7,57,,left,10000,20000,V
7,58,,left,10000,20000,V
7,59,,left,10000,20000,V
7,60,,left,10000,20000,V
7,61,,left,10000,20000,V
7,62,,right,10000,20000,V
7,63,,right,10000,20000,V
7,64,,right,10000,20000,V
7,65,,right,10000,20000,V
7,66,,left,10000,20000,H
7,67,,left,10000,20000,H
7,68,,left,10000,20000,H
7,69,,right,10000,20000,H
7,70,,left,10000,20000,H
7,71,,left,10000,20000,VH
7,72,,left,10000,20000,VH
7,73,,right,10000,20000,VH
7,74,,left,10000,20000,VH
7,75,,left,10000,20000,VH
7,76,,right,10000,20000,V
7,77,,left,10000,20000,V
7,78,,right,10000,20000,V
7,79,,right,10000,20000,V
7,80,,right,10000,20000,V
7,81,,right,10000,20000,H
7,82,,right,10000,20000,H
7,83,,left,10000,20000,H
7,84,,left,10000,20000,H
7,85,,right,10000,20000,H
7,86,,left,10000,20000,VH
7,87,,right,10000,20000,VH
7,88,,left,10000,20000,VH
7,89,,right,10000,20000,VH
7,90,,right,10000,20000,VH
8,1,,right,10000,20000,H
8,2,,left,10000,20000,H
8,3,,left,10000,20000,H
8,4,,left,10000,20000,H
8,5,,right,10000,20000,H
8,6,,right,10000,20000,V
8,7,,right,10000,20000,V
8,8,,left,10000,20000,V
8,9,,right,10000,20000,V
8,10,,right,10000,20000,V
8,11,,left,10000,20000,VH
8,12,,right,10000,20000,VH
8,13,,left,10000,20000,VH
8,14,,left,10000,20000,VH
8,15,,left,10000,20000,VH
8,16,,right,10000,20000,V
8,17,,left,10000,20000,V
8,18,,right,10000,20000,V
8,19,,right,10000,20000,V
8,20,,right,10000,20000,V
8,21,,left,10000,20000,H
8,22,,right,10000,20000,H
8,23,,right,10000,20000,H
8,24,,left,10000,20000,H
8,25,,left,10000,20000,H
8,26,,right,10000,20000,VH
8,27,,left,10000,20000,VH
8,28,,right,10000,20000,VH
8,29,,right,10000,20000,VH
8,30,,left,10000,20000,VH
8,31,,left,10000,20000,H
8,32,,left,10000,20000,H
8,33,,right,10000,20000,H
8,34,,right,10000,20000,H
8,35,,left,10000,20000,H
8,36,,right,10000,20000,VH
8,37,,left,10000,20000,VH
8,38,,left,10000,20000,VH
8,39,,right,10000,20000,VH
8,40,,left,10000,20000,VH
8,41,,left,10000,20000,V
8,42,,left,10000,20000,V
8,43,,left,10000,20000,V
8,44,,left,10000,20000,V
8,45,,left,10000,20000,V
8,46,,left,10000,20000,VH
8,47,,left,10000,20000,VH
8,48,,right,10000,20000,VH
8,49,,left,10000,20000,VH
8,50,,right,10000,20000,VH
8,51,,left,10000,20000,H
8,52,,right,10000,20000,H
8,53,,right,10000,20000,H
8,54,,left,10000,20000,H
8,55,,left,10000,20000,H
8,56,,right,10000,20000,V
8,57,,left,10000,20000,V
8,58,,left,10000,20000,V
8,59,,right,10000,20000,V
8,60,,right,10000,20000,V
8,61,,left,10000,20000,VH
8,62,,right,10000,20000,VH
8,63,,right,10000,20000,VH
8,64,,left,10000,20000,VH
8,65,,right,10000,20000,VH
8,66,,right,10000,20000,H
8,67,,left,10000,20000,H
8,68,,right,10000,20000,H
8,69,,right,10000,20000,H
8,70,,left,10000,20000,H
8,71,,left,10000,20000,V
8,72,,left,10000,20000,V
8,73,,right,10000,20000,V
8,74,,right,10000,20000,V
8,75,,left,10000,20000,V
8,76,,right,10000,20000,H
8,77,,left,10000,20000,H
8,78,,right,10000,20000,H
8,79,,right,10000,20000,H
8,80,,right,10000,20000,H
8,81,,right,10000,20000,VH
8,82,,right,10000,20000,VH
8,83,,right,10000,20000,VH
8,84,,left,10000,20000,VH
8,85,,right,10000,20000,VH
8,86,,right,10000,20000,V
8,87,,left,10000,20000,V
8,88,,right,10000,20000,V
8,89,,left,10000,20000,V
8,90,,left,10000,20000,V
9,1,,right,10000,20000,VH
9,2,,left,10000,20000,VH
9,3,,right,10000,20000,VH
9,4,,left,10000,20000,VH
9,5,,left,10000,20000,VH
9,6,,left,10000,20000,V
9,7,,right,10000,20000,V
9,8,,left,10000,20000,V
9,9,,left,10000,20000,V
9,10,,right,10000,20000,V
9,11,,right,10000,20000,H
9,12,,left,10000,20000,H
9,13,,left,10000,20000,H
9,14,,left,10000,20000,H
9,15,,right,10000,20000,H
9,16,,right,10000,20000,V
9,17,,left,10000,20000,V
9,18,,right,10000,20000,V
9,19,,right,10000,20000,V
9,20,,left,10000,20000,V
9,21,,right,10000,20000,VH
9,22,,right,10000,20000,VH
9,23,,left,10000,20000,VH
9,24,,right,10000,20000,VH
9,25,,left,10000,20000,VH
9,26,,right,10000,20000,H
9,27,,left,10000,20000,H
9,28,,left,10000,20000,H
9,29,,right,10000,20000,H
9,30,,left,10000,20000,H
9,31,,right,10000,20000,VH
9,32,,right,10000,20000,VH
9,33,,right,10000,20000,VH
9,34,,right,10000,20000,VH
9,35,,right,10000,20000,VH
9,36,,right,10000,20000,V
9,37,,right,10000,20000,V
9,38,,right,10000,20000,V
9,39,,left,10000,20000,V
9,40,,left,10000,20000,V
9,41,,right,10000,20000,H
9,42,,left,10000,20000,H
9,43,,right,10000,20000,H
9,44,,right,10000,20000,H
9,45,,right,10000,20000,H
9,46,,left,10000,20000,H
9,47,,right,10000,20000,H
9,48,,left,10000,20000,H
9,49,,right,10000,20000,H
9,50,,left,10000,20000,H
9,51,,right,10000,20000,VH
9,52,,left,10000,20000,VH
9,53,,left,10000,20000,VH
9,54,,right,10000,20000,VH
9,55,,left,10000,20000,VH
9,56,,left,10000,20000,V
9,57,,left,10000,20000,V
9,58,,right,10000,20000,V
9,59,,left,10000,20000,V
9,60,,left,10000,20000,V
9,61,,left,10000,20000,H
9,62,,right,10000,20000,H
9,63,,right,10000,20000,H
9,64,,right,10000,20000,H
9,65,,right,10000,20000,H
9,66,,left,10000,20000,VH
9,67,,right,10000,20000,VH
9,68,,left,10000,20000,VH
9,69,,left,10000,20000,VH
9,70,,left,10000,20000,VH
9,71,,left,10000,20000,V
9,72,,left,10000,20000,V
9,73,,right,10000,20000,V
9,74,,left,10000,20000,V
9,75,,right,10000,20000,V
9,76,,right,10000,20000,V
9,77,,right,10000,20000,V
9,78,,right,10000,20000,V
9,79,,left,10000,20000,V
9,80,,right,10000,20000,V
9,81,,right,10000,20000,VH
9,82,,left,10000,20000,VH
9,83,,right,10000,20000,VH
9,84,,left,10000,20000,VH
9,85,,left,10000,20000,VH
9,86,,right,10000,20000,H
9,87,,left,10000,20000,H
9,88,,left,10000,20000,H
9,89,,left,10000,20000,H
9,90,,left,10000,20000,H
10,1,,left,10000,20000,H
10,2,,left,10000,20000,H
10,3,,right,10000,20000,H
10,4,,left,10000,20000,H
10,5,,right,10000,20000,H
10,6,,right,10000,20000,V
10,7,,left,10000,20000,V
10,8,,left,10000,20000,V
10,9,,right,10000,20000,V
10,10,,right,10000,20000,V
10,11,,left,10000,20000,VH
10,12,,right,10000,20000,VH
10,13,,right,10000,20000,VH
10,14,,left,10000,20000,VH
10,15,,left,10000,20000,VH
10,16,,right,10000,20000,VH
10,17,,right,10000,20000,VH
10,18,,right,10000,20000,VH
10,19,,left,10000,20000,VH
10,20,,left,10000,20000,VH
10,21,,left,10000,20000,H
10,22,,left,10000,20000,H
10,23,,right,10000,20000,H
10,24,,right,10000,20000,H
10,25,,left,10000,20000,H
10,26,,left,10000,20000,V
10,27,,right,10000,20000,V
10,28,,right,10000,20000,V
10,29,,left,10000,20000,V
10,30,,left,10000,20000,V
10,31,,right,10000,20000,V
10,32,,right,10000,20000,V
10,33,,right,10000,20000,V
10,34,,left,10000,20000,V
10,35,,right,10000,20000,V
10,36,,left,10000,20000,VH
10,37,,right,10000,20000,VH
10,38,,left,10000,20000,VH
10,39,,left,10000,20000,VH
10,40,,right,10000,20000,VH
10,41,,left,10000,20000,H
10,42,,left,10000,20000,H
10,43,,right,10000,20000,H
10,44,,right,10000,20000,H
10,45,,right,10000,20000,H
10,46,,left,10000,20000,H
10,47,,right,10000,20000,H
10,48,,left,10000,20000,H
10,49,,left,10000,20000,H
10,50,,left,10000,20000,H
10,51,,left,10000,20000,V
10,52,,left,10000,20000,V
10,53,,right,10000,20000,V
10,54,,right,10000,20000,V
10,55,,left,10000,20000,V
10,56,,right,10000,20000,VH
10,57,,left,10000,20000,VH
10,58,,right,10000,20000,VH
10,59,,left,10000,20000,VH
10,60,,right,10000,20000,VH
10,61,,right,10000,20000,V
10,62,,left,10000,20000,V
10,63,,left,10000,20000,V
10,64,,right,10000,20000,V
10,65,,right,10000,20000,V
10,66,,left,10000,20000,VH
10,67,,right,10000,20000,VH
10,68,,right,10000,20000,VH
10,69,,right,10000,20000,VH
10,70,,left,10000,20000,VH
10,71,,right,10000,20000,H
10,72,,right,10000,20000,H
10,73,,left,10000,20000,H
10,74,,right,10000,20000,H
10,75,,right,10000,20000,H
10,76,,right,10000,20000,H
10,77,,right,10000,20000,H
10,78,,right,10000,20000,H
10,79,,left,10000,20000,H
10,80,,left,10000,20000,H
10,81,,left,10000,20000,VH
10,82,,left,10000,20000,VH
10,83,,right,10000,20000,VH
10,84,,left,10000,20000,VH
10,85,,right,10000,20000,VH
10,86,,left,10000,20000,V
10,87,,left,10000,20000,V
10,88,,left,10000,20000,V
10,89,,left,10000,20000,V
10,90,,right,10000,20000,V
11,1,,left,10000,20000,H
11,2,,left,10000,20000,H
11,3,,right,10000,20000,H
11,4,,left,10000,20000,H
11,5,,right,10000,20000,H
11,6,,left,10000,20000,VH
11,7,,right,10000,20000,VH
